Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
30041,75,Self-emp-inc,80,12th,9,Married-AF-spouse,Machine-op-inspct,Own-child,Other,Male,32,94,17,China,<=50K
30042,4,?,37,Prof-school,2,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,14,34,35,El-Salvador,<=50K
30043,17,Self-emp-not-inc,21,5th-6th,5,Divorced,Farming-fishing,Wife,Other,Male,10,85,61,Hong,<=50K
30044,19,Private,0,7th-8th,7,Married-civ-spouse,Sales,Other-relative,Black,Male,29,50,20,Vietnam,>50K
30045,46,Never-worked,93,10th,16,Never-married,Tech-support,Not-in-family,White,Female,74,44,22,Mexico,<=50K
30046,19,Never-worked,38,10th,7,Separated,Exec-managerial,Husband,Black,Male,94,76,83,Dominican-Republic,>50K
30047,9,Federal-gov,17,9th,1,Married-AF-spouse,Craft-repair,Unmarried,Black,Female,82,1,88,Greece,<=50K
30048,8,Self-emp-not-inc,63,Bachelors,10,Divorced,Machine-op-inspct,Own-child,White,Female,48,90,19,Greece,<=50K
30049,20,Local-gov,68,11th,16,Married-civ-spouse,Protective-serv,Husband,White,Female,39,48,29,Haiti,<=50K
30050,46,?,26,Bachelors,13,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,29,43,12,Japan,>50K
30051,86,Self-emp-not-inc,54,Doctorate,4,Separated,Exec-managerial,Other-relative,Other,Male,41,76,11,Cambodia,<=50K
30052,6,Self-emp-inc,46,Assoc-voc,16,Divorced,Farming-fishing,Unmarried,White,Female,78,77,48,Jamaica,>50K
30053,31,Private,29,9th,14,Married-spouse-absent,Sales,Own-child,Other,Female,6,86,66,Canada,<=50K
30054,89,Private,78,Bachelors,13,Married-civ-spouse,Protective-serv,Unmarried,White,Female,7,23,32,Hungary,<=50K
30055,98,Local-gov,1,Prof-school,3,Never-married,Adm-clerical,Other-relative,Other,Male,39,25,59,Cuba,>50K
30056,57,?,12,Some-college,14,Married-AF-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,89,37,27,Puerto-Rico,<=50K
30057,73,Without-pay,96,10th,7,Divorced,Prof-specialty,Husband,White,Female,36,54,52,Peru,>50K
30058,81,Private,36,Assoc-voc,6,Married-civ-spouse,Exec-managerial,Other-relative,Other,Male,69,35,61,Peru,>50K
30059,19,Self-emp-not-inc,90,10th,3,Widowed,Transport-moving,Wife,Asian-Pac-Islander,Female,9,35,25,Thailand,<=50K
30060,20,?,27,1st-4th,5,Married-AF-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,75,97,56,France,<=50K
30061,60,Self-emp-inc,44,Doctorate,11,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,28,98,82,Hungary,>50K
30062,79,Self-emp-not-inc,9,11th,7,Married-AF-spouse,Adm-clerical,Husband,White,Female,26,96,16,Iran,>50K
30063,13,Self-emp-not-inc,82,Masters,13,Separated,Machine-op-inspct,Not-in-family,White,Female,69,46,3,Hungary,<=50K
30064,48,?,31,Bachelors,2,Married-AF-spouse,Transport-moving,Not-in-family,Other,Male,82,3,94,Ireland,>50K
30065,67,Self-emp-inc,36,5th-6th,16,Never-married,Exec-managerial,Own-child,Black,Male,11,93,29,Trinadad&Tobago,<=50K
30066,6,?,76,9th,9,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Male,5,15,5,Germany,<=50K
30067,11,Without-pay,31,1st-4th,12,Married-civ-spouse,Sales,Own-child,White,Male,87,82,24,Vietnam,<=50K
30068,47,State-gov,5,10th,7,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,77,77,2,France,<=50K
30069,15,Never-worked,41,Prof-school,13,Separated,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,52,33,16,Guatemala,>50K
30070,79,Self-emp-not-inc,75,7th-8th,3,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,89,70,61,Outlying-US(Guam-USVI-etc),>50K
30071,72,Local-gov,100,Doctorate,2,Widowed,Handlers-cleaners,Husband,White,Male,95,12,73,Dominican-Republic,<=50K
30072,37,Without-pay,30,Preschool,12,Married-civ-spouse,Tech-support,Husband,White,Male,39,98,23,Hong,<=50K
30073,50,?,30,12th,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,6,71,37,China,<=50K
30074,81,Federal-gov,43,Assoc-voc,14,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,78,5,6,Puerto-Rico,<=50K
30075,28,Federal-gov,97,10th,13,Never-married,Other-service,Husband,Black,Female,54,9,97,Ecuador,<=50K
30076,86,Private,3,1st-4th,3,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,99,56,65,China,<=50K
30077,33,State-gov,47,Assoc-voc,3,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,75,88,45,Iran,<=50K
30078,45,Self-emp-inc,88,10th,2,Married-AF-spouse,?,Own-child,Other,Female,49,71,57,Haiti,>50K
30079,69,?,59,1st-4th,1,Married-civ-spouse,?,Wife,White,Female,63,27,87,Poland,>50K
30080,66,Never-worked,32,Bachelors,1,Widowed,Transport-moving,Unmarried,White,Male,47,2,94,Hungary,>50K
30081,87,Federal-gov,56,11th,6,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,37,9,94,Puerto-Rico,<=50K
30082,63,Federal-gov,2,1st-4th,11,Widowed,Machine-op-inspct,Unmarried,Other,Female,88,58,98,Yugoslavia,>50K
30083,32,Self-emp-not-inc,77,10th,13,Never-married,Adm-clerical,Unmarried,Other,Male,9,69,41,Ecuador,>50K
30084,84,Private,49,Doctorate,10,Separated,Transport-moving,Other-relative,Black,Male,100,32,94,Ecuador,<=50K
30085,23,Never-worked,72,9th,12,Married-spouse-absent,Transport-moving,Unmarried,Asian-Pac-Islander,Male,98,66,97,Peru,>50K
30086,14,State-gov,66,7th-8th,8,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,85,96,48,Holand-Netherlands,>50K
30087,71,State-gov,36,Assoc-voc,2,Married-AF-spouse,Other-service,Not-in-family,Other,Female,68,96,95,Honduras,<=50K
30088,69,Never-worked,60,10th,4,Divorced,Sales,Own-child,Other,Female,64,19,98,Jamaica,>50K
30089,51,Never-worked,8,10th,15,Married-AF-spouse,Handlers-cleaners,Unmarried,Black,Female,54,80,75,India,<=50K
30090,39,Never-worked,65,1st-4th,13,Married-spouse-absent,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,27,42,24,Guatemala,<=50K
30091,9,Self-emp-inc,17,Masters,11,Divorced,Farming-fishing,Own-child,Black,Male,7,19,19,Taiwan,>50K
30092,34,State-gov,12,5th-6th,2,Separated,Transport-moving,Husband,Asian-Pac-Islander,Female,61,5,4,Peru,>50K
30093,51,Never-worked,67,Some-college,4,Divorced,Adm-clerical,Husband,Other,Male,62,59,84,Yugoslavia,>50K
30094,63,Federal-gov,28,1st-4th,6,Separated,Protective-serv,Not-in-family,Other,Female,50,55,73,?,>50K
30095,57,Local-gov,55,10th,6,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,87,18,7,Honduras,>50K
30096,95,Federal-gov,47,HS-grad,3,Widowed,Other-service,Unmarried,White,Female,67,44,30,Poland,>50K
30097,27,State-gov,83,Assoc-acdm,14,Separated,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,36,6,68,Trinadad&Tobago,>50K
30098,57,Without-pay,21,HS-grad,12,Never-married,Craft-repair,Own-child,Other,Male,54,16,9,Hong,>50K
30099,88,Federal-gov,6,Assoc-voc,4,Divorced,Other-service,Other-relative,Black,Male,48,24,7,Puerto-Rico,<=50K
30100,37,?,78,Doctorate,13,Married-spouse-absent,Tech-support,Unmarried,Black,Male,73,1,99,Ireland,>50K
30101,47,Never-worked,54,11th,11,Never-married,Sales,Own-child,Black,Male,68,57,19,Dominican-Republic,>50K
30102,62,Self-emp-not-inc,10,7th-8th,14,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,12,85,23,Puerto-Rico,>50K
30103,44,Private,93,HS-grad,7,Married-AF-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,68,68,12,Cuba,>50K
30104,19,Self-emp-not-inc,4,Prof-school,11,Separated,Tech-support,Wife,White,Female,75,1,10,India,>50K
30105,4,State-gov,64,Bachelors,12,Married-spouse-absent,Farming-fishing,Wife,White,Male,39,44,98,Hong,>50K
30106,8,Federal-gov,100,Preschool,2,Divorced,Protective-serv,Husband,Asian-Pac-Islander,Male,5,44,21,Scotland,>50K
30107,48,Local-gov,76,Doctorate,10,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,58,97,78,Columbia,<=50K
30108,47,?,34,HS-grad,4,Separated,Armed-Forces,Unmarried,White,Male,47,69,75,Vietnam,>50K
30109,40,Self-emp-inc,58,Bachelors,13,Divorced,Farming-fishing,Not-in-family,Other,Female,14,70,76,Vietnam,<=50K
30110,10,State-gov,70,12th,11,Married-AF-spouse,?,Not-in-family,Asian-Pac-Islander,Female,71,53,22,El-Salvador,<=50K
30111,34,Self-emp-inc,16,Assoc-acdm,8,Separated,Craft-repair,Husband,Asian-Pac-Islander,Female,59,59,79,United-States,>50K
30112,58,Self-emp-not-inc,4,Assoc-acdm,4,Married-AF-spouse,Transport-moving,Own-child,Other,Male,4,95,98,Cuba,>50K
30113,54,?,59,Prof-school,11,Separated,Prof-specialty,Unmarried,White,Female,67,85,78,Honduras,>50K
30114,45,Self-emp-inc,71,Assoc-voc,5,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,87,80,81,Holand-Netherlands,>50K
30115,12,Private,75,Masters,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Female,90,57,49,Dominican-Republic,>50K
30116,62,Without-pay,50,7th-8th,12,Widowed,Adm-clerical,Other-relative,Other,Male,91,35,19,Poland,<=50K
30117,2,Never-worked,16,12th,6,Widowed,Sales,Wife,Asian-Pac-Islander,Male,41,84,51,Yugoslavia,<=50K
30118,30,Private,70,12th,11,Separated,Farming-fishing,Husband,White,Female,42,79,23,Italy,<=50K
30119,47,Private,75,11th,16,Divorced,Armed-Forces,Not-in-family,White,Female,86,58,31,Mexico,<=50K
30120,71,Self-emp-not-inc,95,Assoc-acdm,2,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0,38,2,France,<=50K
30121,14,Private,69,Masters,6,Divorced,Exec-managerial,Unmarried,Black,Male,44,91,80,China,<=50K
30122,4,Private,69,1st-4th,12,Widowed,Sales,Other-relative,Asian-Pac-Islander,Female,95,86,9,Yugoslavia,>50K
30123,75,Self-emp-not-inc,61,Preschool,11,Never-married,Craft-repair,Wife,White,Female,97,59,60,China,<=50K
30124,89,?,38,Preschool,5,Separated,Transport-moving,Husband,Asian-Pac-Islander,Female,0,26,42,Puerto-Rico,>50K
30125,29,Federal-gov,91,Some-college,6,Separated,Craft-repair,Husband,Black,Female,10,27,87,Peru,<=50K
30126,51,?,88,5th-6th,12,Married-AF-spouse,Protective-serv,Wife,Other,Male,82,6,91,Nicaragua,>50K
30127,16,Self-emp-inc,29,Prof-school,2,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,66,87,1,Ecuador,>50K
30128,5,Self-emp-inc,25,Preschool,3,Widowed,?,Own-child,Amer-Indian-Eskimo,Male,37,51,98,Puerto-Rico,>50K
30129,74,Local-gov,36,11th,11,Married-AF-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,9,40,15,Puerto-Rico,>50K
30130,61,Without-pay,86,10th,12,Divorced,Sales,Wife,Black,Female,77,96,52,Yugoslavia,<=50K
30131,29,Never-worked,1,12th,4,Never-married,Armed-Forces,Wife,Black,Female,59,99,6,Honduras,>50K
30132,9,Self-emp-inc,68,1st-4th,2,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,37,59,48,Holand-Netherlands,<=50K
30133,4,State-gov,6,7th-8th,11,Married-spouse-absent,Adm-clerical,Wife,White,Male,59,10,68,Mexico,<=50K
30134,97,Local-gov,82,Preschool,10,Widowed,Tech-support,Wife,White,Male,49,69,6,Jamaica,<=50K
30135,14,State-gov,33,Assoc-acdm,5,Separated,Farming-fishing,Wife,Black,Male,21,84,87,United-States,<=50K
30136,83,Self-emp-inc,22,12th,9,Never-married,Transport-moving,Husband,Amer-Indian-Eskimo,Female,37,83,89,Ireland,>50K
30137,90,Local-gov,9,9th,7,Never-married,Handlers-cleaners,Unmarried,Black,Female,88,72,94,Mexico,<=50K
30138,80,Without-pay,9,5th-6th,14,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,62,83,50,Canada,<=50K
30139,92,Self-emp-inc,72,5th-6th,8,Widowed,Priv-house-serv,Unmarried,Black,Female,17,55,19,Scotland,<=50K
30140,100,Private,67,HS-grad,13,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,69,82,91,France,<=50K
30141,94,Federal-gov,32,7th-8th,9,Never-married,Exec-managerial,Not-in-family,Other,Female,78,52,83,Haiti,<=50K
30142,73,?,70,Doctorate,15,Divorced,Priv-house-serv,Not-in-family,White,Female,44,10,52,Ireland,<=50K
30143,32,Private,100,9th,11,Married-AF-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,2,61,6,Japan,<=50K
30144,80,Never-worked,92,Masters,7,Divorced,Farming-fishing,Husband,White,Female,1,71,30,Outlying-US(Guam-USVI-etc),<=50K
30145,24,Federal-gov,98,Assoc-acdm,6,Divorced,Other-service,Wife,Amer-Indian-Eskimo,Female,23,0,7,Italy,<=50K
30146,86,State-gov,47,HS-grad,4,Married-civ-spouse,Exec-managerial,Other-relative,Other,Male,65,92,73,Portugal,<=50K
30147,79,Federal-gov,13,10th,12,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,89,85,27,Jamaica,>50K
30148,35,Federal-gov,66,7th-8th,16,Never-married,Transport-moving,Unmarried,Other,Female,43,73,29,Hungary,>50K
30149,48,Private,61,Bachelors,1,Married-civ-spouse,Protective-serv,Husband,Black,Male,98,72,64,Cambodia,>50K
30150,16,State-gov,77,11th,16,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,16,11,57,Iran,<=50K
30151,11,Federal-gov,33,Assoc-voc,7,Widowed,Craft-repair,Wife,White,Female,89,69,61,Outlying-US(Guam-USVI-etc),>50K
30152,52,Without-pay,45,Assoc-acdm,2,Never-married,Sales,Other-relative,Other,Female,2,39,28,?,<=50K
30153,86,State-gov,36,Doctorate,15,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,76,10,76,Poland,>50K
30154,81,Private,48,Preschool,6,Separated,Other-service,Own-child,Amer-Indian-Eskimo,Male,7,58,61,Japan,>50K
30155,54,Private,13,7th-8th,15,Married-spouse-absent,Priv-house-serv,Husband,Black,Male,53,11,81,Cuba,>50K
30156,82,Never-worked,8,1st-4th,9,Separated,?,Wife,Black,Male,21,75,32,Thailand,>50K
30157,100,?,10,Masters,5,Married-AF-spouse,Prof-specialty,Other-relative,White,Male,4,68,86,Ireland,<=50K
30158,94,Local-gov,99,Assoc-voc,3,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,3,45,53,Vietnam,<=50K
30159,56,Self-emp-inc,19,11th,10,Widowed,Prof-specialty,Own-child,Other,Female,97,58,27,France,>50K
30160,22,Without-pay,26,Some-college,7,Married-AF-spouse,Other-service,Husband,White,Female,97,50,70,Poland,>50K
30161,40,Self-emp-not-inc,42,Bachelors,9,Widowed,Other-service,Wife,Asian-Pac-Islander,Male,100,58,73,South,<=50K
30162,16,Self-emp-inc,88,Masters,14,Married-spouse-absent,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,4,1,8,Honduras,<=50K
30163,12,Federal-gov,9,HS-grad,10,Never-married,Prof-specialty,Not-in-family,Other,Female,68,40,4,Ecuador,>50K
30164,39,Private,90,Prof-school,8,Never-married,?,Other-relative,Amer-Indian-Eskimo,Female,59,93,55,Germany,>50K
30165,22,Private,57,Bachelors,16,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,22,81,86,Scotland,<=50K
30166,70,?,61,Doctorate,15,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,99,20,40,Haiti,>50K
30167,85,State-gov,28,Doctorate,15,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,68,86,46,South,>50K
30168,98,Self-emp-inc,54,Masters,4,Widowed,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,74,20,74,Yugoslavia,>50K
30169,88,Without-pay,13,Preschool,9,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo,Male,53,34,76,Holand-Netherlands,<=50K
30170,73,Federal-gov,20,7th-8th,16,Divorced,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,94,29,97,Italy,<=50K
30171,63,State-gov,15,Preschool,13,Separated,Armed-Forces,Not-in-family,White,Male,59,81,51,Canada,>50K
30172,67,Never-worked,49,1st-4th,1,Separated,Machine-op-inspct,Husband,Black,Female,16,77,42,United-States,>50K
30173,52,Self-emp-inc,96,Doctorate,12,Married-AF-spouse,Protective-serv,Unmarried,White,Female,48,30,16,India,>50K
30174,78,Federal-gov,24,11th,10,Married-spouse-absent,Exec-managerial,Own-child,Other,Male,63,83,25,Outlying-US(Guam-USVI-etc),>50K
30175,17,Private,18,1st-4th,7,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,77,94,92,Trinadad&Tobago,>50K
30176,22,Self-emp-inc,65,11th,6,Widowed,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,23,23,12,El-Salvador,<=50K
30177,46,Local-gov,88,11th,4,Divorced,Other-service,Husband,Other,Female,15,63,22,Thailand,>50K
30178,31,Self-emp-inc,19,11th,7,Separated,Transport-moving,Not-in-family,White,Female,28,71,100,El-Salvador,<=50K
30179,49,Local-gov,59,Masters,7,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,24,79,42,Peru,>50K
30180,29,Self-emp-not-inc,29,Preschool,1,Never-married,Other-service,Own-child,Black,Female,31,88,3,Thailand,>50K
30181,9,State-gov,68,10th,15,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Male,70,15,80,Ireland,>50K
30182,92,Without-pay,40,Masters,15,Never-married,Craft-repair,Other-relative,Other,Male,4,95,51,Puerto-Rico,<=50K
30183,52,?,92,11th,16,Divorced,Protective-serv,Other-relative,Other,Male,61,26,14,Japan,>50K
30184,1,Without-pay,42,Masters,10,Divorced,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,28,60,75,Cambodia,<=50K
30185,21,Without-pay,43,Doctorate,14,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,69,57,82,Puerto-Rico,<=50K
30186,99,Never-worked,54,Assoc-voc,8,Never-married,Machine-op-inspct,Husband,Other,Female,83,26,42,Vietnam,>50K
30187,33,Private,31,Assoc-voc,13,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Female,100,76,31,England,>50K
30188,98,Never-worked,100,7th-8th,1,Married-AF-spouse,Farming-fishing,Husband,Other,Female,85,60,50,Japan,>50K
30189,11,Self-emp-not-inc,61,Assoc-acdm,15,Widowed,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,4,41,96,Holand-Netherlands,<=50K
30190,69,Private,66,Masters,2,Married-spouse-absent,Transport-moving,Own-child,White,Female,90,86,100,Scotland,<=50K
30191,42,?,64,Some-college,11,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Male,77,71,52,Hungary,>50K
30192,51,Self-emp-not-inc,11,9th,7,Widowed,Armed-Forces,Unmarried,White,Male,2,88,96,Vietnam,>50K
30193,13,?,18,10th,11,Never-married,Tech-support,Unmarried,Other,Female,62,29,63,United-States,>50K
30194,38,State-gov,85,9th,11,Widowed,?,Not-in-family,Other,Female,66,78,94,Germany,>50K
30195,47,Federal-gov,78,9th,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,25,70,0,Honduras,>50K
30196,14,Private,69,11th,7,Married-civ-spouse,Farming-fishing,Unmarried,Black,Female,3,6,75,Nicaragua,>50K
30197,31,Without-pay,6,12th,9,Widowed,Machine-op-inspct,Own-child,Black,Male,88,70,67,Philippines,<=50K
30198,61,Private,3,Assoc-acdm,11,Married-spouse-absent,Other-service,Husband,Amer-Indian-Eskimo,Male,51,74,28,Hong,>50K
30199,92,Self-emp-not-inc,80,12th,15,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,40,25,54,Greece,<=50K
30200,92,Federal-gov,4,Bachelors,6,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Female,97,45,53,Germany,>50K
30201,89,?,76,7th-8th,6,Married-spouse-absent,Sales,Own-child,White,Male,92,66,98,Trinadad&Tobago,<=50K
30202,66,Self-emp-inc,34,1st-4th,14,Divorced,Tech-support,Own-child,Other,Female,20,92,4,Vietnam,>50K
30203,83,Without-pay,1,10th,6,Widowed,Other-service,Own-child,White,Male,23,26,71,Trinadad&Tobago,<=50K
30204,45,Without-pay,89,7th-8th,14,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,33,78,56,United-States,<=50K
30205,42,Never-worked,39,11th,6,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,58,1,70,Hong,>50K
30206,22,Self-emp-not-inc,1,10th,3,Married-spouse-absent,Sales,Not-in-family,White,Female,15,67,8,Italy,<=50K
30207,27,Local-gov,28,10th,11,Married-AF-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Male,25,79,81,England,<=50K
30208,11,?,21,Doctorate,3,Married-AF-spouse,Sales,Husband,Other,Female,2,48,13,Poland,<=50K
30209,54,Private,53,Assoc-acdm,2,Never-married,?,Wife,Other,Female,88,10,71,Peru,>50K
30210,29,State-gov,11,Masters,13,Married-spouse-absent,Transport-moving,Wife,Asian-Pac-Islander,Female,99,11,9,Cuba,>50K
30211,77,Private,71,12th,15,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,70,16,95,Haiti,>50K
30212,37,Without-pay,71,Prof-school,15,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,7,84,44,Holand-Netherlands,<=50K
30213,52,Never-worked,5,Masters,16,Divorced,Protective-serv,Husband,White,Female,4,1,60,Mexico,>50K
30214,94,Federal-gov,70,11th,4,Married-civ-spouse,Priv-house-serv,Not-in-family,Other,Female,68,31,45,Outlying-US(Guam-USVI-etc),<=50K
30215,99,State-gov,91,HS-grad,7,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Male,30,32,5,Cambodia,<=50K
30216,81,Self-emp-inc,1,Masters,2,Separated,Craft-repair,Wife,Black,Male,88,49,80,Peru,>50K
30217,32,Self-emp-not-inc,58,12th,6,Married-spouse-absent,Other-service,Wife,Other,Male,96,8,23,United-States,<=50K
30218,46,Local-gov,5,5th-6th,9,Married-AF-spouse,?,Wife,Black,Male,68,33,93,China,<=50K
30219,59,Federal-gov,80,7th-8th,3,Married-civ-spouse,Prof-specialty,Own-child,Other,Female,30,8,27,?,<=50K
30220,6,Local-gov,33,Doctorate,2,Widowed,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,55,94,61,Iran,>50K
30221,25,Self-emp-not-inc,67,Masters,1,Married-spouse-absent,Transport-moving,Husband,White,Male,41,37,84,Yugoslavia,>50K
30222,89,State-gov,81,12th,5,Widowed,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,40,61,97,England,>50K
30223,71,?,53,5th-6th,1,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,43,93,43,India,<=50K
30224,31,Local-gov,3,HS-grad,6,Divorced,Machine-op-inspct,Unmarried,White,Male,95,78,48,Haiti,>50K
30225,13,Never-worked,78,Assoc-acdm,12,Married-spouse-absent,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,35,34,4,Italy,<=50K
30226,51,Federal-gov,72,Preschool,5,Divorced,?,Own-child,Asian-Pac-Islander,Female,97,22,38,?,<=50K
30227,24,Self-emp-not-inc,15,Masters,11,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,87,64,92,Canada,<=50K
30228,81,State-gov,11,Preschool,2,Married-spouse-absent,Other-service,Other-relative,Other,Female,56,60,0,Holand-Netherlands,<=50K
30229,58,Self-emp-inc,79,1st-4th,2,Married-civ-spouse,?,Unmarried,Asian-Pac-Islander,Male,79,1,32,Thailand,<=50K
30230,93,Never-worked,14,Prof-school,3,Married-civ-spouse,Protective-serv,Not-in-family,Other,Male,52,10,36,Hungary,>50K
30231,22,Self-emp-not-inc,65,5th-6th,11,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Male,22,53,84,Iran,<=50K
