Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
29080,45,Local-gov,80,12th,2,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,31,53,2,Thailand,rgqbu29080
29081,50,State-gov,29,Assoc-voc,10,Separated,Protective-serv,Own-child,Other,Female,94,12,27,Italy,fxvzt29081
29082,79,Without-pay,32,7th-8th,8,Married-spouse-absent,Protective-serv,Not-in-family,Black,Female,28,74,86,Peru,ouzea29082
29083,17,Self-emp-not-inc,45,11th,3,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,72,36,26,England,wrkra29083
29084,26,Federal-gov,8,10th,16,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,55,95,82,Peru,usctp29084
29085,75,?,43,1st-4th,10,Married-spouse-absent,Craft-repair,Husband,Other,Male,4,11,35,Canada,yqrzs29085
29086,24,Self-emp-inc,7,Assoc-voc,11,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Female,63,57,86,England,dypac29086
29087,50,Self-emp-not-inc,14,12th,12,Divorced,Handlers-cleaners,Husband,White,Female,79,30,25,Guatemala,umojo29087
29088,60,Federal-gov,100,Prof-school,5,Separated,Priv-house-serv,Husband,Black,Female,10,40,72,Nicaragua,rwpbf29088
29089,8,Never-worked,12,7th-8th,3,Married-AF-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,5,93,64,Columbia,crkfu29089
29090,49,Self-emp-inc,58,Assoc-acdm,15,Married-civ-spouse,Sales,Other-relative,Other,Female,63,13,98,Dominican-Republic,ttkye29090
29091,28,Self-emp-not-inc,39,Prof-school,15,Widowed,Armed-Forces,Not-in-family,Other,Female,58,7,19,Trinadad&Tobago,nakfg29091
29092,45,State-gov,49,1st-4th,4,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,89,8,66,England,forqm29092
29093,38,Local-gov,37,Masters,12,Married-AF-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,81,47,10,Yugoslavia,udnyu29093
29094,16,Self-emp-inc,63,Assoc-acdm,7,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,73,21,23,Trinadad&Tobago,jbfae29094
29095,15,Private,27,1st-4th,3,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,98,19,85,Mexico,fdokz29095
29096,43,State-gov,47,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,94,74,85,El-Salvador,knpne29096
29097,90,Local-gov,53,Preschool,13,Never-married,Priv-house-serv,Not-in-family,Other,Male,69,69,76,Iran,ogjtj29097
29098,37,State-gov,33,Preschool,7,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Female,77,14,18,Ireland,wpega29098
29099,50,Private,86,Doctorate,3,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Male,70,3,76,Greece,odgcn29099
29100,5,Local-gov,0,Doctorate,4,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,98,34,96,South,gntzn29100
29101,3,Self-emp-not-inc,3,7th-8th,8,Separated,Machine-op-inspct,Husband,White,Female,35,96,80,Trinadad&Tobago,ioiqx29101
29102,37,Self-emp-inc,67,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,50,43,45,Taiwan,bupcz29102
29103,87,Without-pay,44,Bachelors,3,Widowed,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,60,17,41,Hungary,lgwzw29103
29104,51,Federal-gov,79,HS-grad,10,Widowed,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,54,12,97,South,fxace29104
29105,42,Never-worked,80,1st-4th,9,Widowed,Handlers-cleaners,Husband,White,Female,18,6,28,Taiwan,wlgjz29105
29106,8,?,93,Assoc-voc,1,Separated,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,9,63,52,Japan,vqvjx29106
29107,71,Without-pay,61,12th,15,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Female,66,0,52,Mexico,iyjqk29107
29108,59,Local-gov,6,Preschool,9,Separated,Transport-moving,Other-relative,Black,Female,30,39,39,Greece,vzcqi29108
29109,97,State-gov,7,Assoc-acdm,3,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,20,44,24,Outlying-US(Guam-USVI-etc),rvdah29109
29110,61,State-gov,91,11th,5,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,1,53,37,Dominican-Republic,nbfsj29110
29111,58,Without-pay,34,10th,10,Married-AF-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,87,94,27,Mexico,bnuvx29111
29112,11,State-gov,29,5th-6th,8,Divorced,Machine-op-inspct,Husband,White,Female,100,72,100,United-States,zozgl29112
29113,53,Local-gov,60,9th,3,Married-spouse-absent,Protective-serv,Own-child,Other,Female,28,100,99,Philippines,kyhha29113
29114,79,Local-gov,90,5th-6th,4,Married-spouse-absent,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,84,76,40,Italy,pgwsy29114
29115,26,Without-pay,89,12th,3,Married-civ-spouse,Armed-Forces,Wife,Black,Male,56,15,92,England,khlfp29115
29116,94,Private,27,HS-grad,2,Widowed,Protective-serv,Unmarried,White,Female,10,58,33,Canada,xyugl29116
29117,29,Self-emp-inc,60,9th,8,Separated,Prof-specialty,Own-child,Black,Male,54,19,11,Peru,qejai29117
29118,82,Private,3,Preschool,13,Separated,?,Other-relative,Asian-Pac-Islander,Female,44,45,0,Iran,gjjxm29118
29119,89,State-gov,89,7th-8th,11,Separated,Priv-house-serv,Other-relative,White,Female,47,3,16,Germany,wqfzq29119
29120,32,Local-gov,39,Assoc-acdm,16,Divorced,Craft-repair,Wife,Other,Male,44,53,97,Laos,lqawl29120
29121,8,Never-worked,17,11th,5,Widowed,Tech-support,Husband,White,Female,41,2,70,Trinadad&Tobago,dfauc29121
29122,96,?,68,Doctorate,14,Married-civ-spouse,Transport-moving,Unmarried,White,Female,40,91,73,England,tzmuq29122
29123,50,Self-emp-not-inc,4,Assoc-voc,3,Married-spouse-absent,Armed-Forces,Husband,White,Male,53,23,43,Mexico,nubtg29123
29124,76,Never-worked,10,7th-8th,14,Married-AF-spouse,Machine-op-inspct,Other-relative,Other,Male,47,68,60,Taiwan,obzpn29124
29125,0,Without-pay,93,1st-4th,8,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,73,16,9,Japan,rlkya29125
29126,24,?,27,10th,6,Widowed,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,29,13,58,Philippines,gocxh29126
29127,22,?,37,12th,13,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,18,68,2,Ecuador,mmvho29127
29128,93,Private,47,9th,16,Married-spouse-absent,?,Not-in-family,White,Male,1,28,6,Holand-Netherlands,duwiq29128
29129,17,Without-pay,94,Some-college,7,Separated,Armed-Forces,Not-in-family,White,Female,66,57,2,Canada,bnjwi29129
29130,60,Without-pay,34,Assoc-voc,9,Widowed,Prof-specialty,Unmarried,Other,Female,31,20,92,Mexico,cbtnv29130
29131,56,Private,0,Assoc-voc,12,Never-married,?,Husband,Black,Female,81,71,64,Greece,sdlnu29131
29132,31,Self-emp-inc,18,Assoc-voc,11,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,23,60,86,Japan,odlgb29132
29133,80,Self-emp-inc,43,Prof-school,12,Widowed,Exec-managerial,Own-child,Black,Female,57,38,89,Trinadad&Tobago,brlhz29133
29134,87,Private,0,Preschool,6,Never-married,?,Other-relative,Amer-Indian-Eskimo,Male,16,71,95,Portugal,wmfbl29134
29135,98,State-gov,54,Assoc-voc,14,Separated,?,Husband,White,Female,24,28,76,Yugoslavia,ieaxw29135
29136,89,Self-emp-not-inc,26,HS-grad,9,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,80,51,23,Japan,welbi29136
29137,89,Self-emp-not-inc,80,7th-8th,13,Separated,Prof-specialty,Unmarried,Black,Female,47,21,54,Yugoslavia,snvko29137
29138,72,Federal-gov,23,HS-grad,13,Married-spouse-absent,Sales,Wife,Asian-Pac-Islander,Male,59,54,50,Dominican-Republic,cugtf29138
29139,26,Never-worked,67,Bachelors,10,Separated,Prof-specialty,Other-relative,Black,Female,3,32,31,Philippines,xjwfb29139
29140,71,?,17,11th,1,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,19,0,18,Thailand,uptdu29140
29141,83,Self-emp-not-inc,47,Preschool,10,Married-civ-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,8,48,11,Dominican-Republic,kbtua29141
29142,100,Without-pay,100,10th,16,Married-civ-spouse,Other-service,Husband,Other,Female,1,2,58,United-States,eumta29142
29143,89,State-gov,3,Masters,14,Married-AF-spouse,Farming-fishing,Unmarried,Other,Female,84,48,36,Italy,bukjo29143
29144,35,Self-emp-inc,39,Masters,4,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,44,33,47,Puerto-Rico,frwmc29144
29145,77,Private,67,Bachelors,11,Widowed,Sales,Wife,Black,Female,81,19,47,Jamaica,ndykm29145
29146,18,Self-emp-inc,49,Prof-school,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,36,16,25,Peru,scwto29146
29147,90,State-gov,78,Bachelors,7,Divorced,Sales,Own-child,Other,Male,100,49,81,Scotland,xnioj29147
29148,39,State-gov,67,Masters,5,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,79,91,1,Honduras,aqbac29148
29149,50,Never-worked,21,10th,1,Never-married,Farming-fishing,Not-in-family,White,Female,7,48,90,Mexico,oqfgm29149
29150,77,State-gov,85,12th,4,Married-civ-spouse,Tech-support,Own-child,Black,Male,80,20,1,Thailand,mgtvg29150
29151,2,State-gov,83,Some-college,14,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,82,62,13,Germany,ylyxy29151
29152,83,State-gov,23,Preschool,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,95,40,99,Hong,fwvtj29152
29153,77,?,43,11th,3,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,51,66,81,Japan,clsyf29153
29154,84,Private,10,9th,13,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,45,10,54,Holand-Netherlands,oufpt29154
29155,44,Without-pay,65,Prof-school,14,Separated,Priv-house-serv,Wife,Black,Male,84,18,64,Thailand,cepxy29155
29156,41,Local-gov,6,Preschool,12,Divorced,Machine-op-inspct,Other-relative,Other,Female,2,37,80,United-States,skoej29156
29157,47,?,51,Bachelors,1,Married-AF-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,69,69,72,France,dcsku29157
29158,68,Private,78,HS-grad,3,Married-spouse-absent,Sales,Unmarried,Asian-Pac-Islander,Male,5,90,83,India,iqtym29158
29159,83,Federal-gov,51,7th-8th,12,Married-civ-spouse,Craft-repair,Own-child,White,Female,95,4,61,Ireland,oggpc29159
29160,57,Federal-gov,50,11th,4,Divorced,Sales,Own-child,Black,Male,26,23,90,England,onbiw29160
29161,42,Local-gov,28,9th,15,Married-AF-spouse,Prof-specialty,Wife,Black,Male,28,3,8,Laos,hqqcy29161
29162,33,Self-emp-not-inc,84,11th,6,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,26,6,10,Yugoslavia,cbhfr29162
29163,58,Federal-gov,96,Prof-school,1,Widowed,Farming-fishing,Own-child,Black,Male,92,60,14,El-Salvador,rvudr29163
29164,17,Self-emp-not-inc,11,Masters,5,Married-civ-spouse,Other-service,Wife,Other,Male,80,87,60,Dominican-Republic,ujcgs29164
29165,65,Never-worked,44,Prof-school,4,Married-AF-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Female,47,79,20,China,mgfck29165
29166,97,Without-pay,97,Doctorate,1,Married-civ-spouse,Prof-specialty,Wife,White,Male,77,34,45,Puerto-Rico,fyxlx29166
29167,68,State-gov,59,Masters,3,Widowed,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,84,23,33,United-States,xbutp29167
29168,78,?,52,5th-6th,16,Never-married,Other-service,Not-in-family,Other,Female,14,65,88,Iran,qjyfa29168
29169,67,Without-pay,46,10th,10,Separated,?,Wife,White,Female,77,98,43,Hong,xayjn29169
29170,12,Private,1,Preschool,8,Married-AF-spouse,Armed-Forces,Husband,Other,Female,6,26,43,Greece,xyhfd29170
29171,63,Local-gov,74,5th-6th,4,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,83,27,9,Germany,ybtsk29171
29172,50,?,69,Prof-school,6,Married-civ-spouse,Armed-Forces,Other-relative,Black,Female,88,92,30,Yugoslavia,umseu29172
29173,72,State-gov,35,Bachelors,16,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,39,78,94,Portugal,stllp29173
29174,5,Federal-gov,38,Assoc-voc,1,Married-AF-spouse,Tech-support,Wife,White,Male,8,30,60,Trinadad&Tobago,vcqqp29174
29175,95,?,21,7th-8th,1,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,22,88,27,Haiti,veizc29175
29176,38,Local-gov,94,Assoc-voc,8,Separated,Tech-support,Not-in-family,White,Female,9,86,48,Puerto-Rico,locsl29176
29177,20,Self-emp-inc,81,7th-8th,10,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,33,15,37,Scotland,yrkpg29177
29178,43,Never-worked,56,Assoc-acdm,14,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,56,3,62,Thailand,azqbu29178
29179,30,Federal-gov,35,HS-grad,4,Married-civ-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,12,5,34,Yugoslavia,fxlde29179
29180,82,Without-pay,42,Bachelors,5,Widowed,Handlers-cleaners,Not-in-family,White,Female,96,37,54,Iran,qucju29180
29181,69,?,18,Preschool,4,Married-AF-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,86,77,4,Jamaica,nimfg29181
29182,94,Self-emp-inc,46,Bachelors,3,Married-spouse-absent,Craft-repair,Other-relative,Black,Male,74,62,52,Vietnam,gtpao29182
29183,15,Self-emp-inc,24,10th,13,Divorced,Armed-Forces,Wife,Asian-Pac-Islander,Female,76,84,17,Hong,ctkag29183
29184,45,Local-gov,93,10th,4,Never-married,Handlers-cleaners,Wife,White,Male,15,26,100,India,kcvmk29184
29185,84,Self-emp-not-inc,41,7th-8th,5,Divorced,Sales,Unmarried,Other,Female,0,29,10,Italy,rnlhb29185
29186,40,Local-gov,83,Some-college,14,Married-civ-spouse,Priv-house-serv,Own-child,Other,Female,4,19,88,United-States,hiwgv29186
29187,26,Private,82,Preschool,8,Widowed,Transport-moving,Unmarried,Asian-Pac-Islander,Male,50,66,59,Nicaragua,mrwra29187
29188,51,Self-emp-not-inc,12,Bachelors,3,Divorced,Exec-managerial,Husband,Other,Male,1,69,90,Germany,bhgdl29188
29189,50,Local-gov,69,12th,9,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,81,45,16,Ireland,fcgyl29189
29190,61,Without-pay,16,11th,12,Separated,Tech-support,Wife,Asian-Pac-Islander,Male,47,3,85,Nicaragua,prwbr29190
29191,49,Federal-gov,3,Bachelors,2,Married-civ-spouse,Transport-moving,Husband,White,Female,93,40,86,Guatemala,rvavp29191
29192,95,Self-emp-inc,67,Prof-school,5,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Male,63,61,8,Greece,ljmat29192
29193,63,Federal-gov,46,7th-8th,15,Married-AF-spouse,?,Own-child,White,Male,37,20,99,France,pjzah29193
29194,68,Without-pay,17,Preschool,8,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,81,0,1,Japan,afglu29194
29195,18,Local-gov,36,Assoc-acdm,1,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,2,57,100,Japan,lfgui29195
29196,84,Local-gov,16,9th,6,Separated,Craft-repair,Other-relative,Other,Female,95,3,45,Portugal,qwmif29196
29197,29,Never-worked,73,10th,15,Separated,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,88,19,80,Vietnam,frueh29197
29198,94,Local-gov,41,Prof-school,7,Married-AF-spouse,Prof-specialty,Unmarried,Other,Female,41,12,40,Canada,hgapi29198
29199,76,Private,33,Assoc-acdm,2,Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,17,41,22,Cuba,udhjs29199
29200,91,State-gov,7,10th,6,Divorced,Protective-serv,Unmarried,White,Male,6,50,6,Dominican-Republic,qqowy29200
29201,85,Self-emp-not-inc,41,HS-grad,1,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,62,53,76,Italy,ofstw29201
29202,60,Self-emp-inc,61,HS-grad,15,Never-married,?,Not-in-family,Other,Male,12,0,50,Italy,tvnls29202
29203,50,State-gov,9,11th,13,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,59,80,49,Vietnam,qcocv29203
29204,80,?,10,Preschool,2,Married-AF-spouse,Protective-serv,Own-child,Asian-Pac-Islander,Female,50,63,50,France,qdtvw29204
29205,50,Never-worked,30,9th,3,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,100,45,29,Honduras,jczku29205
29206,63,?,2,Doctorate,7,Never-married,Handlers-cleaners,Not-in-family,Black,Male,28,43,32,Greece,ptrru29206
29207,73,State-gov,83,Preschool,2,Married-spouse-absent,Other-service,Unmarried,Black,Male,40,28,31,Yugoslavia,gdulu29207
29208,75,Self-emp-inc,91,Assoc-voc,15,Married-AF-spouse,Armed-Forces,Husband,White,Female,59,91,12,South,aogqx29208
29209,36,State-gov,17,Prof-school,3,Married-AF-spouse,Farming-fishing,Other-relative,Black,Male,42,6,46,Nicaragua,wrvyg29209
29210,43,?,80,5th-6th,12,Divorced,Craft-repair,Husband,White,Male,84,52,40,Italy,yvitb29210
29211,87,State-gov,35,7th-8th,10,Married-civ-spouse,Transport-moving,Husband,Other,Female,82,86,86,South,rxfxv29211
29212,2,Self-emp-not-inc,56,11th,1,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,97,100,90,Hungary,xnsbm29212
29213,73,Without-pay,64,12th,15,Widowed,Adm-clerical,Other-relative,Other,Female,32,79,30,Thailand,cakni29213
29214,89,Self-emp-not-inc,60,12th,15,Divorced,Prof-specialty,Own-child,Black,Male,87,36,24,Japan,uuleh29214
29215,93,Without-pay,12,Assoc-acdm,8,Married-spouse-absent,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,7,82,87,Portugal,mieoy29215
29216,93,Without-pay,14,Some-college,16,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,62,8,83,Honduras,lumwr29216
29217,45,Federal-gov,45,Assoc-voc,8,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,34,9,87,Dominican-Republic,hrhag29217
29218,89,Never-worked,7,7th-8th,3,Widowed,?,Wife,White,Female,26,56,72,Trinadad&Tobago,jpdgl29218
29219,42,Self-emp-not-inc,87,10th,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,1,71,1,Honduras,ptqxl29219
29220,7,?,82,5th-6th,1,Married-civ-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,41,72,35,Thailand,odzsc29220
29221,57,?,84,1st-4th,5,Married-spouse-absent,Protective-serv,Not-in-family,Other,Male,4,86,70,India,ejqdu29221
29222,57,Private,61,1st-4th,11,Separated,Tech-support,Not-in-family,White,Male,57,70,44,Holand-Netherlands,xskpl29222
29223,38,Without-pay,86,Masters,7,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,85,75,100,Laos,uthpe29223
29224,100,Self-emp-inc,57,Assoc-voc,8,Married-civ-spouse,?,Unmarried,Black,Female,94,34,93,Holand-Netherlands,lupvg29224
29225,59,State-gov,72,12th,6,Married-spouse-absent,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,72,33,26,Holand-Netherlands,ivkrl29225
29226,70,Federal-gov,49,Prof-school,11,Widowed,Armed-Forces,Not-in-family,White,Female,87,50,35,Philippines,jllwb29226
29227,17,Without-pay,30,Bachelors,11,Married-AF-spouse,Exec-managerial,Husband,Other,Female,79,75,47,Philippines,qmxxq29227
29228,45,Federal-gov,87,7th-8th,5,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,6,75,26,Mexico,kpmvg29228
29229,75,Private,11,Bachelors,6,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,43,42,18,Jamaica,bkazi29229
29230,74,Federal-gov,63,9th,2,Married-AF-spouse,Handlers-cleaners,Other-relative,White,Female,9,28,2,Holand-Netherlands,tjjho29230
29231,11,Never-worked,70,Assoc-voc,8,Divorced,Exec-managerial,Other-relative,Black,Male,35,40,47,Columbia,vqncv29231
29232,15,State-gov,94,5th-6th,8,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,41,79,84,England,zopvw29232
29233,81,Local-gov,55,9th,15,Separated,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,90,95,72,Guatemala,uqyex29233
29234,44,Private,91,Prof-school,6,Never-married,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,28,41,62,Peru,ppzpz29234
29235,87,Federal-gov,23,Assoc-acdm,6,Separated,Farming-fishing,Other-relative,White,Female,70,82,0,El-Salvador,xyhsh29235
29236,62,Self-emp-not-inc,73,7th-8th,16,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,99,35,55,Ecuador,xknar29236
29237,33,Private,77,7th-8th,1,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,69,75,32,Ireland,wqzkd29237
29238,9,?,1,7th-8th,16,Married-spouse-absent,Armed-Forces,Unmarried,Black,Female,90,20,76,Cuba,ucmsj29238
29239,72,Without-pay,7,11th,1,Never-married,Machine-op-inspct,Husband,White,Female,15,53,13,Hong,xhkiy29239
29240,20,State-gov,76,11th,2,Separated,Armed-Forces,Husband,Other,Female,1,45,2,Japan,viapv29240
29241,44,Self-emp-inc,45,Bachelors,5,Never-married,Adm-clerical,Wife,White,Male,1,58,83,Mexico,egplm29241
29242,60,?,86,5th-6th,10,Married-AF-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,66,9,34,Cuba,soiej29242
29243,77,State-gov,79,7th-8th,4,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,91,80,17,Honduras,svdis29243
29244,43,Self-emp-not-inc,61,1st-4th,1,Married-spouse-absent,Sales,Not-in-family,Black,Female,32,39,59,France,ivlzl29244
29245,86,State-gov,32,Preschool,14,Widowed,Exec-managerial,Husband,Black,Male,85,10,18,Ireland,hpkxw29245
29246,53,Self-emp-not-inc,96,Some-college,6,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,30,43,72,Nicaragua,pgdwu29246
29247,31,Without-pay,31,Prof-school,7,Never-married,Exec-managerial,Other-relative,White,Male,13,56,73,Nicaragua,lsvoh29247
29248,8,Self-emp-not-inc,60,12th,11,Widowed,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,55,92,14,Mexico,smbnv29248
29249,39,Local-gov,72,10th,8,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,45,29,1,Ireland,ipfcm29249
29250,14,Self-emp-not-inc,70,5th-6th,12,Married-AF-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,21,63,42,Nicaragua,jjmer29250
29251,61,Private,97,Assoc-acdm,10,Divorced,Craft-repair,Not-in-family,Other,Female,74,37,24,Scotland,voreg29251
29252,71,Local-gov,68,Bachelors,7,Never-married,Adm-clerical,Own-child,White,Male,68,92,88,Greece,dftvr29252
29253,18,Self-emp-inc,98,7th-8th,2,Married-AF-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,86,62,31,Holand-Netherlands,xpnho29253
29254,93,Never-worked,48,Preschool,2,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,32,38,58,Nicaragua,zphkp29254
29255,9,Without-pay,26,Preschool,12,Widowed,Farming-fishing,Own-child,Black,Male,46,8,81,Guatemala,gdahs29255
29256,2,Local-gov,41,Prof-school,7,Married-spouse-absent,Prof-specialty,Wife,White,Male,30,63,41,Guatemala,cexmm29256
