Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
24160,46,Without-pay,19,Doctorate,10,Divorced,Prof-specialty,Wife,Black,Male,33,76,82,gejeqtgzsnpulznqfzvaaxju,>50K
24161,32,Self-emp-inc,53,1st-4th,5,Married-AF-spouse,Transport-moving,Other-relative,Black,Female,47,53,34,lhmqsgozpquswjvhnnorkave,<=50K
24162,56,Federal-gov,35,1st-4th,8,Widowed,Machine-op-inspct,Unmarried,Black,Male,59,89,21,rvurxsvgafjeyjaopqgqbwzy,<=50K
24163,18,Self-emp-not-inc,21,7th-8th,6,Widowed,Protective-serv,Own-child,Other,Male,16,41,8,qlthmokxbtpybzurropqsdqa,<=50K
24164,66,Never-worked,38,Masters,8,Widowed,Adm-clerical,Husband,White,Female,97,80,62,lbbfbjatxfoeqnatkaoabokh,<=50K
24165,56,?,11,12th,11,Married-AF-spouse,Transport-moving,Wife,Black,Female,74,55,94,kchcmabhgrjfcljeszvostks,<=50K
24166,95,Federal-gov,12,Assoc-acdm,14,Separated,Transport-moving,Unmarried,Other,Male,36,38,22,kqhvicqnycfrzmwzvmpguwnx,>50K
24167,68,State-gov,57,12th,2,Married-civ-spouse,Other-service,Own-child,Other,Male,4,24,63,rekcyblwymwcbracmvokaoyj,>50K
24168,68,State-gov,69,Prof-school,10,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,8,36,77,cdweawusnyuclmmsknhuyyev,>50K
24169,6,Federal-gov,21,10th,16,Divorced,Farming-fishing,Husband,Black,Female,95,60,81,itnshswzlkamhiyhartewdmj,<=50K
24170,70,Self-emp-inc,84,12th,12,Never-married,Handlers-cleaners,Other-relative,Other,Female,1,22,53,udnomjckvsjfkmbjejpgdttc,<=50K
24171,1,Local-gov,29,Prof-school,5,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,51,51,61,hscvkicwazllkdwayxijivth,>50K
24172,77,State-gov,61,Some-college,9,Separated,Farming-fishing,Own-child,Asian-Pac-Islander,Male,9,9,49,bukslsjkoeixyfffjlnippwz,<=50K
24173,2,Never-worked,9,5th-6th,12,Separated,Craft-repair,Own-child,White,Male,36,46,99,guumzxabnexifysdpqpowiuc,>50K
24174,53,Private,3,11th,3,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,27,2,38,gvykjleikmckuruaywxhmclq,>50K
24175,80,Never-worked,82,9th,3,Widowed,Prof-specialty,Other-relative,Other,Female,24,34,10,lxldrtccxafcykdmgmtahahq,<=50K
24176,79,Self-emp-inc,43,HS-grad,8,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,96,31,61,tjmfbmgzeeafwtlbnhcqmtac,<=50K
24177,14,Local-gov,26,7th-8th,4,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,66,49,83,srkgpqrbfhecpcklwsyyhgkv,<=50K
24178,7,Self-emp-inc,84,12th,1,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,54,32,45,ddfxxfewwyvmbwowibapqhcy,>50K
24179,75,Never-worked,5,Some-college,5,Never-married,Other-service,Unmarried,Black,Male,18,74,40,riybufejcnwijxzkjtennbfl,>50K
24180,82,Private,1,Some-college,8,Divorced,Craft-repair,Unmarried,Other,Male,17,84,58,ydqeaypgvdkqzjeccwyhipkn,<=50K
24181,35,Federal-gov,35,Doctorate,5,Divorced,Farming-fishing,Own-child,White,Male,23,97,73,qauprgatmdehnzembgsekksz,<=50K
24182,3,Self-emp-not-inc,24,9th,16,Widowed,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,37,77,28,rvjvkgernombzejsmmdabpbo,>50K
24183,0,Without-pay,39,Some-college,6,Married-spouse-absent,Transport-moving,Wife,Black,Female,50,49,70,kiazmcidjvxkvcmjtxuvjecj,<=50K
24184,45,State-gov,50,11th,15,Divorced,Armed-Forces,Not-in-family,White,Female,9,46,89,mtvbipjellylpxwymrnqpxvz,<=50K
24185,52,Self-emp-inc,94,1st-4th,16,Separated,Tech-support,Own-child,Black,Male,61,85,52,lzzarcjwofwwekdzngejvjmh,>50K
24186,19,Self-emp-inc,82,9th,3,Married-AF-spouse,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,64,50,84,aurhtobqkuiprrhmqfmalmvd,<=50K
24187,82,Self-emp-not-inc,16,Prof-school,9,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,16,10,78,kxkkazqzdutleujofpdhmgqf,>50K
24188,10,Self-emp-not-inc,76,Assoc-acdm,15,Married-spouse-absent,?,Wife,White,Male,30,25,46,wbzfgixthkisakjjolunfyac,<=50K
24189,45,Federal-gov,6,Some-college,15,Never-married,Exec-managerial,Other-relative,Other,Female,92,34,50,yymdmvhfvkmorsqhvotoqndh,>50K
24190,97,Never-worked,64,9th,12,Married-civ-spouse,Craft-repair,Other-relative,Black,Male,12,0,13,jnrxmreotffxnxmxvznghteo,<=50K
24191,87,Self-emp-inc,46,11th,1,Married-AF-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,95,69,64,xbtoshwgpzeztqygqrtojleo,>50K
24192,24,Without-pay,91,10th,3,Married-spouse-absent,Transport-moving,Wife,White,Female,4,4,64,udepneutmwcdigabnthegxrv,<=50K
24193,86,State-gov,12,Preschool,3,Married-spouse-absent,Protective-serv,Husband,Amer-Indian-Eskimo,Male,34,34,50,rkseryrjcqsqmhecyftyrowd,>50K
24194,77,Local-gov,35,Assoc-voc,13,Widowed,Armed-Forces,Own-child,White,Female,99,20,42,tbyidjhwyzfasbhwwbpyjtju,>50K
24195,95,Local-gov,2,7th-8th,16,Married-AF-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,73,79,72,nyoicbgxrhrhfgqzkgoijxgh,>50K
24196,11,Local-gov,96,9th,1,Divorced,Handlers-cleaners,Own-child,Black,Female,83,86,99,bufziazkgmgwvnnptslkvroy,>50K
24197,5,Local-gov,0,1st-4th,9,Never-married,Armed-Forces,Husband,Other,Male,47,48,33,qzokjdgdcnmbsaaccsqgrgnb,>50K
24198,53,State-gov,51,12th,13,Divorced,Handlers-cleaners,Unmarried,White,Female,83,67,46,qwsyjipcocjxtpucxtkooagr,>50K
24199,34,Self-emp-inc,95,10th,14,Married-spouse-absent,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,91,100,46,ykbucxsbvlyaekheiwsnojoo,>50K
24200,75,Never-worked,21,Prof-school,6,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Female,83,28,17,ydhckxwpkczdczngjkqtudpk,<=50K
24201,33,Never-worked,14,Bachelors,8,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,25,69,63,qxqyfhcgprzszkpsplgkqbhu,<=50K
24202,6,Private,61,5th-6th,4,Widowed,Sales,Husband,Asian-Pac-Islander,Male,73,3,53,tegvfbjednambvvqtiqvqlcs,<=50K
24203,24,Never-worked,84,10th,9,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,18,85,26,agkacekribopajifwqvgdjfz,<=50K
24204,64,?,25,9th,9,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,37,78,14,tqibotdozqanuclfzxwvtnik,>50K
24205,5,Without-pay,23,Preschool,10,Separated,Exec-managerial,Unmarried,Other,Male,99,41,83,oknbnjyxnfmdztqphlyxkpyd,<=50K
24206,47,Federal-gov,37,1st-4th,1,Married-AF-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,27,19,32,vkvanwjjigstbgjqsbtunxfc,<=50K
24207,98,Self-emp-not-inc,25,10th,10,Divorced,?,Other-relative,Amer-Indian-Eskimo,Male,69,52,1,luhevtynugfeoigxydgpwxvf,<=50K
24208,31,Federal-gov,45,11th,3,Divorced,Protective-serv,Own-child,Other,Male,31,85,35,wcfdhnvpfpnfcfhkdptalisk,>50K
24209,91,Federal-gov,65,Some-college,3,Married-AF-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,64,47,75,dddgniboserwmgzymryftdbz,<=50K
24210,14,Local-gov,13,Bachelors,4,Separated,Exec-managerial,Other-relative,White,Female,74,1,54,jdtyaaapjtchivkzkatwckhz,>50K
24211,8,?,10,Some-college,7,Widowed,Sales,Husband,White,Male,46,54,9,kvicqwzkgocnlxyzrjjiboca,<=50K
24212,19,Private,79,HS-grad,9,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,65,58,58,wawbnzobzusidburgvqeeuge,<=50K
24213,87,Federal-gov,27,Prof-school,1,Separated,?,Not-in-family,White,Male,35,17,42,idcwxlllcepbmwlxmpqdzvit,<=50K
24214,4,State-gov,50,Preschool,6,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,39,65,22,ypsmgvofvsqfbxkaoyslhtnb,>50K
24215,24,Private,34,7th-8th,13,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,97,89,38,urbvdukwamfauxqwhcwrdoqq,>50K
24216,12,Never-worked,69,Doctorate,12,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,98,67,0,icyqibibuzcicjhtvuphxgef,>50K
24217,73,State-gov,53,Masters,3,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,100,3,64,bjzbxzlelfhdxclnspqdcnki,<=50K
24218,77,?,64,Assoc-acdm,16,Divorced,Other-service,Unmarried,Other,Male,61,55,63,nmeyfulzupcuthilbtinxbsh,<=50K
24219,19,Never-worked,2,7th-8th,10,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,92,31,100,ufxupnuxrufjhgyxortifigc,>50K
24220,37,State-gov,58,Doctorate,4,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,94,88,23,edqzutkvicvclosdxsejxjjq,>50K
24221,87,Local-gov,42,10th,12,Married-civ-spouse,Transport-moving,Husband,White,Male,37,79,61,rkzpjwbsvslrxaptpgszhlko,>50K
24222,13,?,59,9th,6,Married-AF-spouse,Exec-managerial,Own-child,White,Male,9,73,11,zlzwwmhlzpfvxswbvfmbrsen,<=50K
24223,18,Federal-gov,80,7th-8th,7,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,4,44,93,yjhpmchzzgvatrtwfgmdtguc,<=50K
24224,63,Self-emp-not-inc,67,Preschool,4,Divorced,Other-service,Not-in-family,White,Female,24,27,51,sxkswvkkvibxtdmhsolftoww,<=50K
24225,77,Never-worked,27,Assoc-acdm,2,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,23,58,35,gqnvcagvnldpovieshjiqdho,<=50K
24226,58,Self-emp-not-inc,100,Masters,13,Married-spouse-absent,Exec-managerial,Own-child,Black,Female,6,40,75,hxrtunrhqjfgeuzgswtotlau,<=50K
24227,14,Self-emp-inc,43,Assoc-voc,10,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,37,1,76,kwkmsrahtvaxwlycmtfrxwlg,<=50K
24228,42,Without-pay,51,1st-4th,11,Married-civ-spouse,?,Own-child,White,Male,97,92,18,ipmrkguxfmaahwgazulifzcb,>50K
24229,15,Self-emp-not-inc,98,Prof-school,9,Divorced,Adm-clerical,Not-in-family,White,Female,83,59,25,jaxyloetmlywjnmtxuqfnwjf,<=50K
24230,1,Private,0,HS-grad,3,Widowed,?,Unmarried,Asian-Pac-Islander,Female,13,28,52,ancvqxzemblvlgcgucftgbng,>50K
24231,54,Without-pay,43,HS-grad,7,Separated,Farming-fishing,Wife,Other,Female,28,92,38,oeeipqzspimgxqnxuzoukinq,>50K
24232,77,State-gov,41,Doctorate,7,Widowed,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,12,81,24,hkrxigosqdfopcksjachdgvg,<=50K
24233,47,Self-emp-inc,73,5th-6th,16,Separated,Adm-clerical,Wife,Black,Female,33,76,56,iyjdqnxkmhjketfcfffveazi,<=50K
24234,51,Never-worked,28,Doctorate,3,Widowed,Priv-house-serv,Wife,White,Male,88,69,43,hmfklnymhgujzasvrmuggedc,<=50K
24235,35,Self-emp-not-inc,40,5th-6th,12,Separated,Adm-clerical,Husband,Asian-Pac-Islander,Female,33,63,40,utfkhclgdpdhodzgopdmqntw,<=50K
24236,56,Self-emp-not-inc,34,7th-8th,6,Separated,Prof-specialty,Wife,Asian-Pac-Islander,Male,78,83,51,svyuxtxxiqczgdzbqjdmknpb,<=50K
24237,65,Without-pay,98,5th-6th,8,Married-spouse-absent,Transport-moving,Own-child,Other,Female,20,73,42,jaogujnwlgzpgsfxbtjudszv,>50K
24238,14,State-gov,65,9th,6,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,55,82,81,khdopzriwqcfgrzyzlzstwzz,<=50K
24239,7,?,50,HS-grad,4,Divorced,Transport-moving,Husband,Other,Female,73,94,10,psghddpggnwwkujokrkwpvsw,>50K
24240,12,Private,69,Bachelors,8,Never-married,Prof-specialty,Wife,Other,Female,64,12,66,aoqibumdmahbldfyvjbkqtpt,>50K
24241,30,Never-worked,53,HS-grad,12,Married-spouse-absent,Armed-Forces,Own-child,White,Male,19,38,21,coshztzmulqrvbmioihjwulm,<=50K
24242,31,State-gov,81,Assoc-voc,11,Married-AF-spouse,Tech-support,Other-relative,White,Female,78,76,36,ylocjspdbdfescmhoimxykul,<=50K
24243,16,State-gov,11,12th,3,Widowed,Exec-managerial,Other-relative,Black,Male,99,69,52,gwkmnpqxnkituzwrydpvnqil,<=50K
24244,69,State-gov,61,Masters,8,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,17,46,30,rpikjtngptqgqafcanlavbnq,>50K
24245,41,State-gov,43,Doctorate,6,Married-AF-spouse,Exec-managerial,Other-relative,White,Male,11,41,26,bactakxavvxqbelcpmmkeocp,>50K
24246,5,Self-emp-inc,70,Doctorate,11,Widowed,Priv-house-serv,Unmarried,Black,Male,65,83,26,pkmfbegfbsgkzdjdsrrpkzaj,>50K
24247,24,State-gov,45,HS-grad,9,Separated,Transport-moving,Wife,Amer-Indian-Eskimo,Male,45,49,60,qnaenmfujifeiczmsgcfyvwk,>50K
24248,32,Self-emp-inc,67,7th-8th,12,Married-civ-spouse,Protective-serv,Husband,Other,Female,85,29,39,nzirdyrmjqdzdgbltgkjjmcq,<=50K
24249,11,Federal-gov,30,Prof-school,15,Married-civ-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,58,76,43,wjfmcddfnfftfilogaywrvwr,>50K
24250,52,State-gov,34,5th-6th,9,Widowed,Priv-house-serv,Own-child,Other,Female,53,69,76,srxcjaxnvchtdnnqjbjtuohc,>50K
24251,37,Never-worked,60,7th-8th,4,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,49,9,41,ffrcrrtseopcvirfvpukqocm,>50K
24252,92,Without-pay,33,7th-8th,8,Divorced,Protective-serv,Husband,Amer-Indian-Eskimo,Female,93,46,92,xmpeywpdllpwhquvhbxctgyf,<=50K
24253,34,Local-gov,45,10th,8,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,60,55,49,tsdmxrsicwurrynpffmetmcb,<=50K
24254,29,Never-worked,85,1st-4th,12,Never-married,Handlers-cleaners,Wife,Other,Female,1,14,27,tmuacyubepigfwaezkfzlohw,<=50K
24255,71,Local-gov,25,1st-4th,15,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,40,61,32,ejgbqxivgrpcciisyepfcdiq,>50K
24256,60,Without-pay,24,1st-4th,11,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,30,46,79,jukbbahjaeprbqpgyhabukzs,<=50K
24257,95,Federal-gov,65,Assoc-voc,10,Married-spouse-absent,Tech-support,Own-child,White,Male,17,44,6,bzkmosczdgiatqsuczgfsdzt,<=50K
24258,35,State-gov,32,7th-8th,7,Never-married,Farming-fishing,Other-relative,White,Male,40,28,83,qmzejdzbvfynknffqctexsmt,>50K
24259,44,Self-emp-inc,13,9th,1,Divorced,Prof-specialty,Unmarried,Other,Female,46,17,93,sursxzuqsbduuoyfkknuxhkm,<=50K
24260,70,Never-worked,37,Preschool,3,Divorced,Transport-moving,Wife,White,Male,64,60,79,pswijigqjzyzblmehkhspfgi,<=50K
24261,2,Without-pay,74,Bachelors,1,Widowed,Prof-specialty,Unmarried,Other,Female,86,69,32,xmkggugghmifihqnbcttvaxq,>50K
24262,12,Self-emp-inc,17,Masters,11,Married-spouse-absent,Craft-repair,Other-relative,Black,Female,93,96,29,pjuvtlouitprweqlarlhwxqf,<=50K
24263,19,Local-gov,39,5th-6th,5,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,51,86,10,zpyfhsubmdrxfpyypgcdrkhp,<=50K
24264,96,Private,78,1st-4th,3,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,56,76,59,atwhaophnfigcgljrnvvujbg,>50K
24265,83,Local-gov,94,Masters,2,Never-married,?,Other-relative,White,Female,27,83,47,jncpzprppxiaccmqyhrzyrbc,<=50K
24266,72,?,73,1st-4th,8,Married-spouse-absent,Tech-support,Other-relative,White,Female,0,59,47,srayvrdyvjboaovnbabzblvz,>50K
24267,55,Self-emp-not-inc,97,Assoc-voc,9,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,49,15,67,uzegoecxspyubdfzkfsebmfz,<=50K
24268,16,Without-pay,13,Some-college,5,Married-AF-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,32,94,4,mklcqcocymcvjoadtoyceeiz,<=50K
24269,98,Without-pay,24,1st-4th,12,Widowed,Tech-support,Husband,Black,Female,25,23,40,ybzzkvtebtxpeqaqevlmmkxj,<=50K
24270,81,Without-pay,5,HS-grad,5,Divorced,Farming-fishing,Not-in-family,Other,Male,64,72,11,qzrhlthmlzwciwbvqsrlcefc,>50K
24271,57,Self-emp-not-inc,39,9th,15,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,49,57,51,vwfvogeqyastnxtclrxccoev,>50K
24272,98,Federal-gov,62,Some-college,7,Married-AF-spouse,Sales,Husband,Asian-Pac-Islander,Male,96,100,39,jppxtlhaptgrntumcsiuufqy,<=50K
24273,72,Never-worked,69,HS-grad,11,Married-civ-spouse,Prof-specialty,Wife,Other,Female,26,27,45,mqvyibpaxfbtltgxllbaggza,<=50K
24274,37,State-gov,97,1st-4th,4,Married-AF-spouse,Exec-managerial,Not-in-family,White,Male,68,51,80,nxoljiwenhjriekiexcvhqwl,<=50K
24275,95,Private,43,10th,7,Married-AF-spouse,Tech-support,Wife,Other,Female,1,72,24,swtxzazlwzkqkghietvfqjor,>50K
24276,51,State-gov,86,7th-8th,8,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,57,72,14,ynzbnmbismebxzrcqcmzbczb,<=50K
24277,67,Federal-gov,47,1st-4th,14,Separated,Handlers-cleaners,Other-relative,Black,Female,97,17,67,xqcpqzhkrtqlciyxhwkgynwr,>50K
24278,49,Self-emp-not-inc,91,11th,7,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander,Female,24,95,13,lbnewwrnqwiefryykcrxnrpc,>50K
24279,24,Self-emp-inc,12,12th,3,Married-AF-spouse,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,77,76,8,yungrbkudhngihcuhdfthzht,>50K
24280,73,?,82,12th,16,Married-civ-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,12,22,58,eupcelmzrhvzkqxznrdolwbi,>50K
24281,93,State-gov,45,Doctorate,6,Never-married,?,Other-relative,Amer-Indian-Eskimo,Male,57,79,32,jngloeehigfigxtkufjedhsi,<=50K
24282,6,Self-emp-not-inc,70,Preschool,3,Married-civ-spouse,Protective-serv,Wife,White,Male,34,37,40,rcbrltbkpjypbusxfevsxsdg,<=50K
24283,59,Federal-gov,46,12th,7,Separated,Sales,Wife,Asian-Pac-Islander,Male,74,4,46,wzjvzjkpwnsamlqxvhfrcyhl,<=50K
24284,35,Private,10,HS-grad,3,Divorced,Craft-repair,Other-relative,Other,Male,47,90,5,cvkidkshhwqyepigdvnaysqv,>50K
24285,13,Local-gov,17,HS-grad,11,Separated,Sales,Other-relative,Black,Female,99,7,88,kguwdkkkegprrgasmxxrqgcd,<=50K
24286,17,Private,32,7th-8th,9,Separated,Prof-specialty,Not-in-family,Other,Male,36,31,41,pythirnoiplrnnkufagosiws,>50K
24287,30,Without-pay,46,10th,4,Married-AF-spouse,Farming-fishing,Own-child,Black,Female,19,52,7,icvonyvvutsqqeuolcijvmwj,<=50K
24288,82,Never-worked,94,Assoc-acdm,13,Divorced,Sales,Husband,Amer-Indian-Eskimo,Male,4,99,3,ouynhaqycddmzzoxnukmtido,<=50K
24289,81,Local-gov,11,Assoc-voc,15,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,80,88,100,aavhyfwlkgyqyjlqypdwcpgr,>50K
24290,24,Never-worked,56,Some-college,2,Never-married,Craft-repair,Other-relative,Other,Female,62,98,89,xxotwodbdebukebetiljryzj,<=50K
24291,43,Without-pay,32,1st-4th,12,Married-civ-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,64,25,56,rtubxaqctbbbhtztkzpojxrc,<=50K
24292,20,Federal-gov,65,Assoc-acdm,4,Separated,Priv-house-serv,Own-child,Black,Male,56,27,70,xofrehvjbvndmaqssvhbvnhv,<=50K
24293,79,Private,26,Prof-school,14,Divorced,Armed-Forces,Wife,Other,Male,15,68,17,vvmpjjtcdbwlslvhgfypcaur,<=50K
24294,100,Without-pay,71,9th,13,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,99,56,72,iumivezsdivdmozgwnabywan,<=50K
24295,82,Never-worked,77,11th,14,Widowed,Protective-serv,Other-relative,Black,Female,100,38,48,rrypkridmtefozlcrpoesgzx,>50K
24296,5,Without-pay,77,Masters,4,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Female,27,30,62,swdgedsiofmwokjatpsowdiq,<=50K
24297,85,Local-gov,74,Some-college,13,Divorced,?,Not-in-family,Other,Male,80,52,50,qkbintavaodzkbhzxbtfniqr,>50K
24298,53,Private,60,Masters,4,Separated,Protective-serv,Unmarried,Black,Male,84,20,8,jklmbjulapvixdezpohujhht,>50K
24299,95,Self-emp-not-inc,38,9th,11,Widowed,Other-service,Unmarried,Black,Male,67,14,30,amchicppceilmxalncplbkgm,>50K
24300,81,Private,92,Bachelors,13,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,71,59,39,sycwlsmncfxwtcbxflwfmcjc,>50K
24301,2,Private,84,9th,15,Divorced,Other-service,Own-child,White,Female,12,45,100,tmxhnelxknvyagrnaofmsgzc,>50K
24302,41,Private,23,1st-4th,13,Widowed,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,51,75,80,vfumrbcjljyflqrwfkixezui,<=50K
24303,54,State-gov,27,9th,11,Married-AF-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,76,21,2,ylaqwlcdadxlqbgevmkjnpgs,>50K
24304,25,Never-worked,28,5th-6th,9,Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,52,28,62,delonpknrucjuqrwrkpyczpw,<=50K
24305,19,Self-emp-not-inc,72,Assoc-acdm,9,Married-AF-spouse,Machine-op-inspct,Not-in-family,Other,Male,84,3,74,urdtlubqcxemjdjvdluswwkn,<=50K
24306,77,State-gov,61,10th,3,Widowed,Priv-house-serv,Husband,Asian-Pac-Islander,Female,98,30,71,tbcpnkdugdcgwlpkqspypooa,>50K
24307,92,State-gov,75,Some-college,7,Married-spouse-absent,Tech-support,Husband,White,Male,5,7,91,uatucyujtovaeyahcetnoeqx,<=50K
24308,81,Private,94,11th,14,Married-civ-spouse,Sales,Own-child,Black,Female,68,27,50,bpgdoxxqvccidonvnehnnbdc,>50K
24309,85,?,32,Some-college,10,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Male,49,77,55,ejccplgieqmxmqsafijwpevw,>50K
24310,69,State-gov,27,1st-4th,11,Married-AF-spouse,Tech-support,Other-relative,Black,Female,41,80,85,vxhwhntfgtmcgqieimracmuq,>50K
24311,16,Without-pay,40,Preschool,16,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,59,61,74,rhrrxuxlrhoavcvxqfoozgmt,<=50K
24312,57,Self-emp-inc,32,Prof-school,2,Married-AF-spouse,Prof-specialty,Wife,Other,Female,11,100,1,eqmxirrvukptyjgixwowjpkl,<=50K
24313,71,Self-emp-not-inc,100,Preschool,6,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Female,26,95,58,jgdqaagvlrhwwekeyqipeuqd,<=50K
24314,81,?,94,Preschool,15,Married-AF-spouse,?,Wife,Black,Male,23,53,28,uyzjoclypyswpukrofivwanm,>50K
24315,99,Federal-gov,23,11th,9,Separated,Exec-managerial,Other-relative,Black,Male,99,20,72,nwgdqqahdaobyinmpzckoucx,>50K
24316,47,Local-gov,94,HS-grad,15,Never-married,Tech-support,Wife,Other,Female,30,47,38,avwdzdisxhkpmmabdynaclcj,<=50K
24317,90,Without-pay,95,Assoc-voc,15,Married-AF-spouse,Priv-house-serv,Husband,Other,Female,29,61,35,zslluasozilcavovpkzfnpwe,<=50K
24318,77,Local-gov,34,9th,1,Married-spouse-absent,Craft-repair,Own-child,Asian-Pac-Islander,Female,84,71,77,mynhhreadfsqweryaywtgkre,>50K
24319,21,Never-worked,5,HS-grad,15,Divorced,Priv-house-serv,Own-child,Black,Female,70,82,97,ybazgjgbdlpzlipaozgkbykx,>50K
24320,6,Never-worked,68,Masters,10,Separated,?,Not-in-family,White,Male,85,79,94,qbvdtjcebbxnadhcdexcsrrh,>50K
24321,6,?,4,Assoc-acdm,9,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,57,0,61,jvowryiagnuvhdukfgrekwvy,>50K
24322,58,Local-gov,76,Assoc-voc,4,Married-AF-spouse,Machine-op-inspct,Unmarried,Black,Female,30,35,53,obbdkxcdoksxlcxjbbefxrkc,>50K
24323,20,Federal-gov,58,Assoc-acdm,2,Never-married,Tech-support,Not-in-family,Black,Female,100,91,49,cnwnlsjuongplazqmlxpgywl,<=50K
24324,66,Self-emp-inc,37,7th-8th,12,Divorced,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,79,8,92,pnwpvatnwcixoqoaqvghyvqj,<=50K
24325,67,Without-pay,26,Bachelors,14,Widowed,Protective-serv,Not-in-family,White,Male,85,69,9,mfgcrmzymccagddacohxsino,<=50K
24326,64,Self-emp-not-inc,58,7th-8th,15,Married-AF-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,39,10,12,nmzkjxqhgcnhxulszobnjbym,<=50K
24327,34,Local-gov,49,Some-college,10,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,66,46,80,qeluatoddjzqyuvotznvfkgc,>50K
24328,100,Self-emp-inc,54,1st-4th,4,Widowed,Armed-Forces,Not-in-family,Black,Male,19,20,91,epshspqznazridaxkntsxfut,<=50K
24329,37,Federal-gov,7,HS-grad,8,Divorced,Craft-repair,Wife,Amer-Indian-Eskimo,Female,69,78,22,inlybemcnbzeqhggqiypzbok,<=50K
24330,47,Without-pay,58,Assoc-voc,1,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,30,44,29,wzgdlbbtjkjomsruwmynvqsh,>50K
24331,9,Never-worked,45,1st-4th,6,Widowed,Protective-serv,Not-in-family,White,Male,75,60,77,qameldzqfpglhvtavsgacuqi,>50K
24332,60,Local-gov,61,9th,1,Married-spouse-absent,Sales,Wife,White,Female,27,98,54,uifjzozghdimbtnfxlbwsymw,>50K
